Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  100000/300000      std::_List_const_iterator<int>::operator*() const [49]
                0.00    0.00  100000/400000      std::_Bit_reference::operator bool() const [37]
                0.00    0.00  100000/300000      std::_List_const_iterator<int>::operator++() [53]
                0.00    0.00  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [157]
                               31051             DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
-----------------------------------------------
                0.00    0.00       1/600001      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
                0.01    0.00  600000/600001      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [12]
[9]     20.0    0.01    0.00  600001         std::vector<bool, std::allocator<bool> >::begin() [9]
                0.00    0.00  600001/600002      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [22]
-----------------------------------------------
                0.00    0.01  141676/141676      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [6]
[10]    20.0    0.00    0.01  141676         std::vector<int, std::allocator<int> >::max_size() const [10]
                0.01    0.00  141676/141676      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [11]
                0.00    0.00  141676/212499      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [67]
-----------------------------------------------
                0.01    0.00  141676/141676      std::vector<int, std::allocator<int> >::max_size() const [10]
[11]    20.0    0.01    0.00  141676         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [11]
                0.00    0.00  141676/142457      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [106]
                0.00    0.00  141676/142495      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [104]
-----------------------------------------------
                0.00    0.00  200000/600000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  200000/600000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  200000/600000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[12]    20.0    0.00    0.01  600000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [12]
                0.01    0.00  600000/600001      std::vector<bool, std::allocator<bool> >::begin() [9]
                0.00    0.00  600000/600000      std::_Bit_iterator::operator[](long) const [27]
-----------------------------------------------
                0.00    0.00     781/871619      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [206]
                0.00    0.00   70838/871619      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [7]
                0.00    0.00  100000/871619      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [160]
                0.00    0.00  100000/871619      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [158]
                0.00    0.00  100000/871619      void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [149]
                0.00    0.00  100000/871619      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [142]
                0.00    0.00  200000/871619      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [85]
                0.00    0.00  200000/871619      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [73]
[19]     0.0    0.00    0.00  871619         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [19]
-----------------------------------------------
                0.00    0.00   70823/801894      void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [172]
                0.00    0.00  100000/801894      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [142]
                0.00    0.00  100000/801894      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [143]
                0.00    0.00  131071/801894      void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [127]
                0.00    0.00  200000/801894      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [73]
                0.00    0.00  200000/801894      void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [100]
[20]     0.0    0.00    0.00  801894         operator new(unsigned long, void*) [20]
-----------------------------------------------
                0.00    0.00       4/600006      std::_Bit_iterator::_Bit_iterator() [263]
                0.00    0.00  600002/600006      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [22]
[21]     0.0    0.00    0.00  600006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [21]
-----------------------------------------------
                0.00    0.00       1/600002      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [346]
                0.00    0.00  600001/600002      std::vector<bool, std::allocator<bool> >::begin() [9]
[22]     0.0    0.00    0.00  600002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [22]
                0.00    0.00  600002/600006      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [21]
-----------------------------------------------
                0.00    0.00  600001/600001      std::operator+(std::_Bit_iterator const&, long) [25]
[23]     0.0    0.00    0.00  600001         std::_Bit_iterator::operator+=(long) [23]
                0.00    0.00  600001/600001      std::_Bit_iterator_base::_M_incr(long) [24]
-----------------------------------------------
                0.00    0.00  600001/600001      std::_Bit_iterator::operator+=(long) [23]
[24]     0.0    0.00    0.00  600001         std::_Bit_iterator_base::_M_incr(long) [24]
-----------------------------------------------
                0.00    0.00       1/600001      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [346]
                0.00    0.00  600000/600001      std::_Bit_iterator::operator[](long) const [27]
[25]     0.0    0.00    0.00  600001         std::operator+(std::_Bit_iterator const&, long) [25]
                0.00    0.00  600001/600001      std::_Bit_iterator::operator+=(long) [23]
-----------------------------------------------
                0.00    0.00  600000/600000      std::_Bit_iterator::operator[](long) const [27]
[26]     0.0    0.00    0.00  600000         std::_Bit_iterator::operator*() const [26]
                0.00    0.00  600000/600000      std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [28]
-----------------------------------------------
                0.00    0.00  600000/600000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [12]
[27]     0.0    0.00    0.00  600000         std::_Bit_iterator::operator[](long) const [27]
                0.00    0.00  600000/600001      std::operator+(std::_Bit_iterator const&, long) [25]
                0.00    0.00  600000/600000      std::_Bit_iterator::operator*() const [26]
-----------------------------------------------
                0.00    0.00  600000/600000      std::_Bit_iterator::operator*() const [26]
[28]     0.0    0.00    0.00  600000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [28]
-----------------------------------------------
                0.00    0.00  300000/600000      std::__cxx11::list<int, std::allocator<int> >::begin() const [52]
                0.00    0.00  300000/600000      std::__cxx11::list<int, std::allocator<int> >::end() const [51]
[29]     0.0    0.00    0.00  600000         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [29]
-----------------------------------------------
                0.00    0.00  200000/600000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  200000/600000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  200000/600000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[30]     0.0    0.00    0.00  600000         std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [30]
-----------------------------------------------
                0.00    0.00   70823/495851      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [189]
                0.00    0.00  425028/495851      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [117]
[31]     0.0    0.00    0.00  495851         int* std::__niter_base<int*>(int*) [31]
-----------------------------------------------
                0.00    0.00   70823/485216      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [186]
                0.00    0.00  141676/485216      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [7]
                0.00    0.00  272717/485216      std::vector<int, std::allocator<int> >::~vector() [62]
[32]     0.0    0.00    0.00  485216         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [32]
-----------------------------------------------
                0.00    0.00  141646/483292      int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [125]
                0.00    0.00  341646/483292      bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [103]
[33]     0.0    0.00    0.00  483292         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [33]
-----------------------------------------------
                0.00    0.00   70823/464036      void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [323]
                0.00    0.00  131071/464036      void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [134]
                0.00    0.00  262142/464036      std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [224]
[34]     0.0    0.00    0.00  464036         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [34]
-----------------------------------------------
                0.00    0.00  400000/400000      std::_List_node<int>::_M_valptr() [38]
[35]     0.0    0.00    0.00  400000         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [35]
                0.00    0.00  400000/400000      __gnu_cxx::__aligned_membuf<int>::_M_addr() [36]
-----------------------------------------------
                0.00    0.00  400000/400000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() [35]
[36]     0.0    0.00    0.00  400000         __gnu_cxx::__aligned_membuf<int>::_M_addr() [36]
-----------------------------------------------
                0.00    0.00  100000/400000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  100000/400000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  200000/400000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[37]     0.0    0.00    0.00  400000         std::_Bit_reference::operator bool() const [37]
-----------------------------------------------
                0.00    0.00  100000/400000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [158]
                0.00    0.00  100000/400000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [159]
                0.00    0.00  200000/400000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [92]
[38]     0.0    0.00    0.00  400000         std::_List_node<int>::_M_valptr() [38]
                0.00    0.00  400000/400000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() [35]
-----------------------------------------------
                0.00    0.00  100000/400000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [158]
                0.00    0.00  100000/400000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [159]
                0.00    0.00  200000/400000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [92]
[39]     0.0    0.00    0.00  400000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [39]
-----------------------------------------------
                0.00    0.00  200000/400000      void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [273]
                0.00    0.00  200000/400000      std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [288]
[40]     0.0    0.00    0.00  400000         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [40]
-----------------------------------------------
                0.00    0.00  100000/400000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [161]
                0.00    0.00  100000/400000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [159]
                0.00    0.00  100000/400000      void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [150]
                0.00    0.00  100000/400000      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [143]
[41]     0.0    0.00    0.00  400000         int&& std::forward<int>(std::remove_reference<int>::type&) [41]
-----------------------------------------------
                0.00    0.00   70823/354175      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [186]
                0.00    0.00  283352/354175      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [6]
[42]     0.0    0.00    0.00  354175         std::vector<int, std::allocator<int> >::size() const [42]
-----------------------------------------------
                0.00    0.00   70838/343555      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [7]
                0.00    0.00  272717/343555      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [61]
[43]     0.0    0.00    0.00  343555         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [43]
                0.00    0.00  141661/142443      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [109]
-----------------------------------------------
                0.00    0.00  343541/343541      std::allocator<int>::~allocator() [45]
[44]     0.0    0.00    0.00  343541         __gnu_cxx::new_allocator<int>::~new_allocator() [44]
-----------------------------------------------
                0.00    0.00       1/343541      std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [316]
                0.00    0.00   70823/343541      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [186]
                0.00    0.00  272717/343541      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [60]
[45]     0.0    0.00    0.00  343541         std::allocator<int>::~allocator() [45]
                0.00    0.00  343541/343541      __gnu_cxx::new_allocator<int>::~new_allocator() [44]
-----------------------------------------------
                0.00    0.00  300000/300000      std::_List_node<int>::_M_valptr() const [48]
[46]     0.0    0.00    0.00  300000         __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [46]
                0.00    0.00  300000/300000      __gnu_cxx::__aligned_membuf<int>::_M_addr() const [47]
-----------------------------------------------
                0.00    0.00  300000/300000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [46]
[47]     0.0    0.00    0.00  300000         __gnu_cxx::__aligned_membuf<int>::_M_addr() const [47]
-----------------------------------------------
                0.00    0.00  300000/300000      std::_List_const_iterator<int>::operator*() const [49]
[48]     0.0    0.00    0.00  300000         std::_List_node<int>::_M_valptr() const [48]
                0.00    0.00  300000/300000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [46]
-----------------------------------------------
                0.00    0.00  100000/300000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  100000/300000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  100000/300000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[49]     0.0    0.00    0.00  300000         std::_List_const_iterator<int>::operator*() const [49]
                0.00    0.00  300000/300000      std::_List_node<int>::_M_valptr() const [48]
-----------------------------------------------
                0.00    0.00  100000/300000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  100000/300000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  100000/300000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[50]     0.0    0.00    0.00  300000         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [50]
-----------------------------------------------
                0.00    0.00  100000/300000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  100000/300000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  100000/300000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[51]     0.0    0.00    0.00  300000         std::__cxx11::list<int, std::allocator<int> >::end() const [51]
                0.00    0.00  300000/600000      std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [29]
-----------------------------------------------
                0.00    0.00  100000/300000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  100000/300000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  100000/300000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[52]     0.0    0.00    0.00  300000         std::__cxx11::list<int, std::allocator<int> >::begin() const [52]
                0.00    0.00  300000/600000      std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [29]
-----------------------------------------------
                0.00    0.00  100000/300000      DFS1List(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.00  100000/300000      DFS2List(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [4]
                0.00    0.00  100000/300000      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
[53]     0.0    0.00    0.00  300000         std::_List_const_iterator<int>::operator++() [53]
-----------------------------------------------
                0.00    0.00  142443/284900      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [108]
                0.00    0.00  142457/284900      __gnu_cxx::new_allocator<int>::max_size() const [105]
[54]     0.0    0.00    0.00  284900         __gnu_cxx::new_allocator<int>::_M_max_size() const [54]
-----------------------------------------------
                0.00    0.00  141676/283352      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [7]
                0.00    0.00  141676/283352      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [166]
[55]     0.0    0.00    0.00  283352         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [55]
-----------------------------------------------
                0.00    0.00  141646/283292      std::vector<int, std::allocator<int> >::begin() const [122]
                0.00    0.00  141646/283292      std::vector<int, std::allocator<int> >::end() const [121]
[56]     0.0    0.00    0.00  283292         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [56]
-----------------------------------------------
                0.00    0.00  272717/272717      std::allocator<int>::allocator(std::allocator<int> const&) [58]
[57]     0.0    0.00    0.00  272717         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [57]
-----------------------------------------------
                0.00    0.00   70823/272717      std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [183]
                0.00    0.00   70823/272717      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [177]
                0.00    0.00  131071/272717      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [128]
[58]     0.0    0.00    0.00  272717         std::allocator<int>::allocator(std::allocator<int> const&) [58]
                0.00    0.00  272717/272717      __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [57]
-----------------------------------------------
                0.00    0.00  272717/272717      void std::_Destroy<int*>(int*, int*) [63]
[59]     0.0    0.00    0.00  272717         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [59]
-----------------------------------------------
                0.00    0.00  272717/272717      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [61]
[60]     0.0    0.00    0.00  272717         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [60]
                0.00    0.00  272717/343541      std::allocator<int>::~allocator() [45]
-----------------------------------------------
                0.00    0.00  272717/272717      std::vector<int, std::allocator<int> >::~vector() [62]
[61]     0.0    0.00    0.00  272717         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [61]
                0.00    0.00  272717/343555      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [43]
                0.00    0.00  272717/272717      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [60]
-----------------------------------------------
                0.00    0.00   70823/272717      findSCCsWithList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, int) [2]
                0.00    0.00   70823/272717      void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [195]
                0.00    0.00  131071/272717      void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [126]
[62]     0.0    0.00    0.00  272717         std::vector<int, std::allocator<int> >::~vector() [62]
                0.00    0.00  272717/485216      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [32]
                0.00    0.00  272717/272717      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [64]
                0.00    0.00  272717/272717      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [61]
-----------------------------------------------
                0.00    0.00  272717/272717      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [64]
[63]     0.0    0.00    0.00  272717         void std::_Destroy<int*>(int*, int*) [63]
                0.00    0.00  272717/272717      void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [59]
-----------------------------------------------
                0.00    0.00  272717/272717      std::vector<int, std::allocator<int> >::~vector() [62]
[64]     0.0    0.00    0.00  272717         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [64]
                0.00    0.00  272717/272717      void std::_Destroy<int*>(int*, int*) [63]
-----------------------------------------------
                0.00    0.00  262142/262142      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [128]
[65]     0.0    0.00    0.00  262142         std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [65]
-----------------------------------------------
                0.00    0.00  131071/262142      void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [132]
                0.00    0.00  131071/262142      void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [127]
[66]     0.0    0.00    0.00  262142         std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [66]
-----------------------------------------------
